time_spent_weekly,quiz_score_avg,forum_posts,video_watched_percent,assignments_submitted,login_frequency,session_duration_avg,device_type,course_difficulty,region,engagement_level,Student_ID,Gender,Study_Hours_per_Week,Attendance_Rate,Past_Exam_Scores,Parental_Education_Level,Internet_Access_at_Home,Extracurricular_Activities,Final_Exam_Score,Pass_Fail,gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
242.418175935532,76.66904002330212,1.0,24.854645516054585,1.0,7.0,20.42304227602755,Mobile,Easy,Suburban,Medium,,,,,,,,,,,,,,,,,,
272.4948302848356,87.94947229968477,3.0,53.06739678969538,1.0,4.0,56.58453082603553,Mobile,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
69.80788352644151,60.85325643520927,3.0,63.729195173093686,3.0,2.0,47.38238848814476,Mobile,Hard,Rural,Low,,,,,,,,,,,,,,,,,,
148.48089378014478,67.98974249990623,1.0,54.88375792948632,5.0,3.0,34.915781958775554,Desktop,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
436.68742674445247,70.22032292093796,2.0,79.89377402007926,3.0,2.0,42.53163135494147,Desktop,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
464.4967713501284,58.2265253037664,4.0,86.233996363625,8.0,8.0,28.606765286185823,Desktop,Medium,Suburban,Medium,,,,,,,,,,,,,,,,,,
275.09639604436217,79.72420650765788,2.0,81.69944592265423,3.0,6.0,36.95721234839252,Tablet,Hard,Suburban,Medium,,,,,,,,,,,,,,,,,,
357.6556963055766,68.18577777088328,0.0,23.105035824944167,5.0,12.0,42.02480496122913,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
331.1250154543536,76.29298665860541,4.0,35.53030163567777,5.0,4.0,45.95925712628718,Desktop,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
600.0,56.6876173329685,0.0,62.928600741101945,9.0,3.0,50.88095417962414,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
411.9574911434577,63.438125495148846,2.0,94.7857632355041,9.0,1.0,17.9122137900171,Mobile,Easy,Urban,Medium,,,,,,,,,,,,,,,,,,
287.20824085192334,80.83572036741657,5.0,86.79654200416935,0.0,6.0,50.92763938837218,Mobile,Easy,Urban,Medium,,,,,,,,,,,,,,,,,,
204.44595593995743,64.40750271862349,1.0,87.40276066814414,7.0,2.0,19.11755668209931,Tablet,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
139.35536797424274,95.90445776850108,5.0,44.25665550077399,2.0,4.0,51.47300217887374,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
320.3463635867223,64.00545721578096,4.0,54.355831766296205,5.0,4.0,41.80033568327316,Desktop,Hard,Suburban,Low,,,,,,,,,,,,,,,,,,
224.36492547156968,73.37027088627829,4.0,57.65647578527499,2.0,5.0,61.37189769618978,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
157.77462904023258,83.98886247809635,3.0,32.589726667992835,1.0,4.0,34.88290365943637,Desktop,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
235.34271157574733,48.724514006004526,6.0,22.485450419556507,4.0,5.0,56.71260015710571,Mobile,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
191.8451996385605,43.587867820288366,2.0,95.75223195684134,0.0,7.0,27.489101625617646,Desktop,Medium,Rural,Medium,,,,,,,,,,,,,,,,,,
468.7141635072565,47.11515528144858,4.0,39.25700685308054,8.0,6.0,46.58831801389608,Mobile,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
388.16397569494507,88.93876155140774,2.0,39.1959122978905,6.0,4.0,14.429985456714174,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
299.20273586833827,61.7221278116133,5.0,26.670324301500763,2.0,5.0,58.24594441805671,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
447.99441388900254,100.0,3.0,94.28062015550228,3.0,3.0,70.90310105009318,Mobile,Easy,Urban,Medium,,,,,,,,,,,,,,,,,,
307.7368307647618,61.53628602013917,3.0,66.37896919518175,5.0,1.0,34.526666662893724,Desktop,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
213.87157986717364,72.76826954795555,3.0,73.36294857002831,2.0,4.0,46.83945850471973,Mobile,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
452.3124077269657,93.13164928851812,1.0,92.9261509810442,6.0,5.0,51.65756887192801,Tablet,Medium,Rural,Medium,,,,,,,,,,,,,,,,,,
353.8910043684659,100.0,3.0,47.64961351206316,5.0,6.0,21.74617504271085,Mobile,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
196.2753845673544,100.0,6.0,69.72058489104673,8.0,4.0,33.76339954814634,Desktop,Hard,Urban,Medium,,,,,,,,,,,,,,,,,,
280.9661321916392,88.12549345889714,3.0,23.103956378311,4.0,5.0,32.8348527204377,Tablet,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
212.43817466152427,85.36093788717193,1.0,34.94180225849035,3.0,7.0,81.10595475652946,Desktop,Medium,Rural,Medium,,,,,,,,,,,,,,,,,,
161.7200269035664,78.88790423801774,3.0,86.4996644071954,2.0,5.0,60.68703546540541,Mobile,Medium,Suburban,Medium,,,,,,,,,,,,,,,,,,
392.61775475316415,81.67541614249957,3.0,81.34146850706685,9.0,5.0,41.74375702625847,Desktop,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
490.941664047013,61.732214255072,2.0,48.05141531657175,0.0,9.0,56.68561116051011,Desktop,Easy,Urban,Medium,,,,,,,,,,,,,,,,,,
160.14324261808588,57.72701674866539,3.0,50.144850221937,2.0,3.0,48.16874276563078,Tablet,Hard,Suburban,Low,,,,,,,,,,,,,,,,,,
356.2969236690571,69.94938313883571,0.0,62.68435468428636,2.0,5.0,53.89555910894623,Desktop,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
234.9357430878173,67.44723066212607,8.0,20.01928037481076,6.0,3.0,29.19728758129013,Mobile,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
251.2874616235304,63.20157926009088,1.0,39.29954688304223,6.0,5.0,65.60064587819,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
240.76060757611307,80.44581171185072,1.0,36.65854468865716,0.0,4.0,33.48389413094488,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
213.6009230320184,84.32957812855766,3.0,40.03863573998108,2.0,3.0,34.26041961872351,Tablet,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
304.8521627944827,71.32610329437772,2.0,84.4724674026753,7.0,7.0,53.85340772666174,Desktop,Hard,Rural,Medium,,,,,,,,,,,,,,,,,,
216.90498835889625,92.16295121582893,2.0,42.37390852371546,8.0,5.0,50.18641127615199,Mobile,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
327.0456825779839,52.87466328799742,3.0,35.32170576401185,6.0,3.0,45.347351041059135,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
294.9761890550863,67.09510811080423,4.0,60.34107686344253,6.0,3.0,57.59400125310061,Tablet,Hard,Suburban,Low,,,,,,,,,,,,,,,,,,
276.10519531335905,59.247665190957925,3.0,89.25160290981856,7.0,6.0,27.584171418696183,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
209.2436337958402,42.0019507439041,7.0,39.30797630699999,5.0,7.0,72.66530320013057,Mobile,Easy,Suburban,Medium,,,,,,,,,,,,,,,,,,
242.32286694316676,68.7597897123595,3.0,26.282899423423896,2.0,7.0,37.490171729313616,Desktop,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
375.5391225825756,68.17378737425075,3.0,48.512378867973176,0.0,4.0,43.6738329427071,Desktop,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
350.09171876243806,92.70174614863195,3.0,79.81214596519823,6.0,4.0,72.89740142688913,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
202.24447552014487,79.46217526832166,5.0,64.05524357558357,0.0,1.0,34.358399397648,Mobile,Hard,Suburban,Low,,,,,,,,,,,,,,,,,,
309.9332305429226,54.63719763506192,5.0,85.3434695659478,0.0,4.0,60.34563753784022,Mobile,Hard,Rural,Low,,,,,,,,,,,,,,,,,,
375.1387123371789,97.81138849501282,4.0,96.76737180873872,8.0,3.0,41.78517107703528,Desktop,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
133.05947188786283,88.31550543288029,4.0,83.41299814012936,9.0,2.0,32.372481465089024,Mobile,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
354.3360192379935,78.73146555202923,2.0,68.30424630750028,6.0,6.0,39.24391211451796,Mobile,Hard,Rural,Low,,,,,,,,,,,,,,,,,,
233.7376241054153,66.60273851725252,6.0,59.46732704419044,3.0,2.0,53.494202951582935,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
357.05986685931595,55.6084114491478,3.0,23.205526907861334,5.0,6.0,60.21399494636603,Tablet,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
223.67408434574835,64.4168983589342,2.0,98.7457583051233,0.0,6.0,48.38408879876752,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
119.5117899335481,86.33122929556279,6.0,50.6784898060034,6.0,6.0,21.03084522172219,Desktop,Easy,Urban,Medium,,,,,,,,,,,,,,,,,,
137.24575621168373,98.26879458901914,4.0,32.178257113349346,5.0,6.0,54.53297474492739,Desktop,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
304.8084946661382,93.14865292408284,3.0,73.33670843171654,3.0,6.0,42.86802248076104,Mobile,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
325.97225017214816,62.667258673205886,3.0,42.743063127636745,6.0,5.0,28.46275849756816,Tablet,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
209.5683374895592,53.20573850066484,6.0,66.86226167448382,2.0,7.0,50.19590430524201,Desktop,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
363.8592458777374,72.11329370366806,4.0,66.9414326275673,0.0,7.0,62.00759277970676,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
133.847993773104,43.473409516557226,2.0,55.658385672229535,3.0,9.0,45.10078421995792,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
293.39202013526835,74.84751571277172,1.0,86.8894892436034,2.0,5.0,58.84999037683892,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
178.89838002375433,67.78596120551997,3.0,41.19736492443544,0.0,4.0,51.93594051660892,Mobile,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
234.81638921978407,63.00945247197637,4.0,55.890607329418735,1.0,7.0,52.12956442240014,Tablet,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
304.7398671316414,46.07945399099807,5.0,63.01537028727772,4.0,5.0,40.41769573421045,Mobile,Hard,Rural,Low,,,,,,,,,,,,,,,,,,
213.9586634716048,77.70400159854574,6.0,73.08997766138397,7.0,5.0,57.28044808241012,Mobile,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
261.5444455770175,62.009487405071326,2.0,82.71774804044716,0.0,4.0,58.71268268145448,Mobile,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
400.629280921444,52.45124746434568,4.0,51.584582630260485,3.0,9.0,56.8900176032066,Desktop,Medium,Rural,Medium,,,,,,,,,,,,,,,,,,
242.31081304768512,26.916066800775265,4.0,71.68375552772768,3.0,5.0,40.29319894914376,Mobile,Hard,Rural,Low,,,,,,,,,,,,,,,,,,
383.5692112065142,69.58727642424046,0.0,32.04887624548153,4.0,6.0,59.77619654232912,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
187.02931453423815,96.58377395004617,4.0,94.61184804339828,6.0,0.0,50.79471757214269,Desktop,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
352.9804177915283,94.91888821821806,5.0,50.64470451368028,7.0,6.0,30.41511807859404,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
444.1568620657901,63.14355615120592,2.0,78.36171375811507,5.0,8.0,39.2776157358008,Mobile,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
52.835549987271065,60.966819094573296,5.0,21.62728655057421,0.0,4.0,37.04386538655552,Mobile,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
220.31047445295232,77.03161384112536,4.0,36.41497143238456,6.0,6.0,15.181546807327052,Mobile,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
357.707212718054,55.02421841217563,5.0,58.96660354588624,2.0,3.0,60.05119575267511,Desktop,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
279.6954613957007,74.52687849729199,2.0,90.26019741858772,5.0,3.0,91.51780076524524,Mobile,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
337.1145873371309,81.49120417577035,2.0,62.18041199605417,7.0,7.0,63.12521852821404,Desktop,Easy,Rural,Medium,,,,,,,,,,,,,,,,,,
239.60148132841795,88.40399835826462,0.0,94.38963858351032,6.0,4.0,47.44288986928835,Mobile,Medium,Rural,Medium,,,,,,,,,,,,,,,,,,
308.65897874729,68.4976888528007,4.0,58.70375172662371,9.0,2.0,37.26271904056389,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
284.432276460792,66.94489374734552,1.0,59.23592773887599,5.0,1.0,31.123743851563013,Mobile,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
416.7782061659808,56.830261198651584,2.0,29.57974308004255,8.0,7.0,47.259680682281385,Mobile,Easy,Suburban,Medium,,,,,,,,,,,,,,,,,,
325.4420843301213,57.5967946894021,3.0,84.21249953217759,8.0,2.0,59.52459769889953,Mobile,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
333.7602662075202,66.6028166214771,2.0,39.757232997365,0.0,5.0,34.88126321687625,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
258.8123033877533,75.51048260224267,2.0,91.9689991497852,0.0,6.0,83.46390266325824,Mobile,Easy,Rural,Medium,,,,,,,,,,,,,,,,,,
251.23937759275063,83.70376939349875,1.0,92.86593762643167,0.0,7.0,24.24010300927148,Desktop,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
256.7441812180379,57.95231573979483,3.0,95.46480894993198,7.0,5.0,48.367473072798,Mobile,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
339.4452142378297,92.39032853439282,4.0,61.6184391282472,9.0,5.0,46.05441522808346,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
257.90155191797373,65.93314598436147,6.0,74.16750278269154,6.0,8.0,45.09939630616634,Desktop,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
328.9774856896413,69.67949058477346,3.0,82.28127040493308,2.0,5.0,36.467176466443696,Desktop,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
507.5400798645439,58.79182481278265,2.0,30.48116949203725,1.0,6.0,46.23699590545724,Tablet,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
387.1124703431692,33.63639609590587,3.0,68.07657559979978,3.0,3.0,38.2534328737119,Desktop,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
267.39764678321586,83.26068094541574,1.0,22.74383210426493,2.0,9.0,64.31834103318813,Desktop,Easy,Rural,Medium,,,,,,,,,,,,,,,,,,
420.1213922163945,81.0526584563865,2.0,59.80528667109808,6.0,5.0,69.31161125113417,Tablet,Easy,Urban,Medium,,,,,,,,,,,,,,,,,,
259.19246269784486,65.7800866432268,1.0,32.38741452961819,9.0,5.0,39.17185125925435,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
96.1875464822146,71.00486075837308,3.0,34.63383407696678,7.0,7.0,20.325439851375087,Desktop,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
199.1913689082596,77.73908826556149,4.0,49.20380533540812,5.0,4.0,49.76470685584326,Tablet,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
112.92080789741442,46.56181214670186,2.0,54.59497333732024,2.0,6.0,49.22391615020577,Desktop,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
264.8486515958691,62.06420983980558,2.0,69.85379396257498,5.0,4.0,46.5781846332668,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
301.84183791895515,81.9139701943274,3.0,25.95427347508125,1.0,5.0,52.9942908152675,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
467.6437312275283,51.18565865246126,2.0,60.29534089899557,6.0,6.0,65.72291716865807,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
332.6927373764163,74.40336898249944,2.0,34.61001042024809,9.0,2.0,57.494582705010814,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
278.0899471191136,49.65127293064893,3.0,65.91801400253935,6.0,9.0,52.97152979905477,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
382.9405581183489,76.9964497365029,1.0,70.99236898089468,3.0,2.0,56.30873317061143,Desktop,Hard,Suburban,Low,,,,,,,,,,,,,,,,,,
78.8864690992115,69.46537776553775,6.0,64.5367405242283,7.0,5.0,48.77213728496673,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
323.5614558108566,45.77302276141736,2.0,79.0636408382646,3.0,5.0,30.818385849715696,Desktop,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
377.0865193886967,87.47109031685757,2.0,46.8487395392721,6.0,2.0,66.75684622688678,Tablet,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
152.14137542201584,58.981126348029264,2.0,81.20852733065047,3.0,5.0,46.53875353264795,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
414.3754043206929,57.84621344478428,4.0,54.62136653665549,4.0,10.0,30.81091102169388,Desktop,Hard,Urban,Medium,,,,,,,,,,,,,,,,,,
333.8496407494414,73.00853795846415,1.0,58.73475986580775,6.0,2.0,28.080317767323965,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
258.47120860991987,87.22956024143073,2.0,71.84817018088572,9.0,4.0,31.233012202499907,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
363.2781866106285,54.76267271532405,4.0,21.46867071993792,2.0,6.0,26.50941719207199,Desktop,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
527.0692857804396,70.92519774771958,3.0,72.31953771361987,9.0,7.0,55.03326640005834,Desktop,Easy,Rural,Medium,,,,,,,,,,,,,,,,,,
318.1866255058495,76.4322475049586,3.0,69.48681192576923,4.0,7.0,42.37332555886232,Tablet,Hard,Urban,Medium,,,,,,,,,,,,,,,,,,
324.8220586300336,80.39658410894717,3.0,44.78776934026239,2.0,3.0,56.640071160640616,Desktop,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
254.0639100459756,72.64662332915837,6.0,26.86354279195916,4.0,6.0,62.54210429875317,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
215.0155630535208,64.49458241375017,3.0,27.27483599304329,2.0,9.0,58.661728754191934,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
383.03358165442455,57.5861466902692,3.0,93.85789975881828,9.0,6.0,54.51035109063997,Desktop,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
214.39161740911328,71.29215824569562,1.0,75.14234569806698,6.0,8.0,49.31293680229834,Desktop,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
307.15662372193924,53.9179148202159,2.0,30.16820910165923,0.0,7.0,42.14455405022913,Mobile,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
252.23425532348836,26.17974274758089,4.0,48.537853544712505,8.0,4.0,43.14530809149128,Tablet,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
347.8979825746392,76.54839706236501,3.0,67.39863951212772,8.0,3.0,53.765452335692665,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
333.3662105286948,83.55902261629294,3.0,86.84573640725189,4.0,10.0,30.58026912348573,Mobile,Easy,Urban,Medium,,,,,,,,,,,,,,,,,,
403.7539944257899,34.55601346687242,2.0,23.49287429704068,8.0,4.0,44.19172873068924,Tablet,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
248.9983601145253,54.85403942935093,3.0,38.93065051760071,9.0,3.0,33.85736712708541,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
273.01250647066286,79.28731391507796,1.0,91.1799192236304,5.0,10.0,62.59473117863192,Desktop,Medium,Rural,Medium,,,,,,,,,,,,,,,,,,
202.12362842176927,100.0,2.0,20.73324401470532,4.0,12.0,55.755859903691295,Tablet,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
255.57067399238883,70.31190561513112,2.0,36.11192822351099,2.0,2.0,77.06181668363365,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
337.7300493044852,59.07995588156298,3.0,96.72193407783728,7.0,3.0,33.63448114139938,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
375.6988616645352,67.2565533834274,5.0,69.07214772177369,3.0,2.0,35.24289279927046,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
207.78346758223745,90.62314628722277,3.0,40.933709331000514,9.0,8.0,45.86251650366432,Desktop,Easy,Urban,Medium,,,,,,,,,,,,,,,,,,
386.960592010566,60.31053731313197,6.0,25.35928755166781,2.0,3.0,34.11812261152532,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
435.5637858804951,58.0121199002462,2.0,22.25530723577777,5.0,7.0,53.06429705279383,Mobile,Easy,Suburban,Medium,,,,,,,,,,,,,,,,,,
341.3434903223701,62.75884716726952,5.0,39.57960637095418,7.0,5.0,44.23570309841654,Mobile,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
487.6795812558066,55.70007087611931,6.0,90.51886556711284,8.0,6.0,37.67203947450473,Mobile,Medium,Suburban,Medium,,,,,,,,,,,,,,,,,,
222.6210800896427,71.84005473992194,6.0,53.27309234380076,5.0,2.0,61.314068469216174,Desktop,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
175.53452966885828,94.3701768770434,3.0,77.62666953327944,4.0,4.0,17.256172343379173,Desktop,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
122.12797510957212,74.84618909674043,4.0,93.46280283039664,1.0,9.0,53.13169765258376,Desktop,Medium,Suburban,Medium,,,,,,,,,,,,,,,,,,
449.6044311489183,66.21469746810568,3.0,52.64323692822533,1.0,7.0,36.7330129819545,Mobile,Easy,Suburban,Medium,,,,,,,,,,,,,,,,,,
365.43656563540577,65.62283096626683,2.0,35.30218968299177,8.0,4.0,57.25134710885517,Mobile,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
294.4415329089545,46.552137869550144,5.0,61.36943446855356,1.0,3.0,60.843835620979455,Desktop,Medium,Rural,Low,,,,,,,,,,,,,,,,,,
327.996862631982,83.24664665720738,4.0,92.64669496478837,1.0,1.0,10.854741944211568,Desktop,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
187.45109527016237,68.83244204480798,2.0,84.34995313101605,2.0,5.0,41.82566431868668,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
544.5751979616826,67.29280129614061,0.0,25.266387469052304,2.0,2.0,45.87287441979908,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
312.9221181975228,100.0,0.0,75.40582400620654,3.0,7.0,10.0,Desktop,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
310.9394794604893,74.48129362548529,5.0,65.75180179671631,6.0,6.0,48.41626240814213,Desktop,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
372.5766623898692,58.72313424857224,6.0,92.59705410771404,8.0,4.0,37.07920638818403,Desktop,Medium,Suburban,Medium,,,,,,,,,,,,,,,,,,
348.10092317367133,63.60463605691685,1.0,29.79851334802378,1.0,6.0,26.91409025653625,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
322.38840242791315,87.22668563795132,2.0,62.72288905637253,3.0,4.0,35.24266373866488,Mobile,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
220.95255445546883,71.69905615806647,5.0,90.3570154809514,8.0,4.0,32.65029545320261,Mobile,Hard,Rural,Low,,,,,,,,,,,,,,,,,,
347.1468357135996,48.4258303252395,4.0,52.80190293933944,1.0,5.0,36.437140284415314,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
488.2024496475034,83.78843401862805,3.0,58.55959341862936,9.0,4.0,47.77685086428814,Tablet,Medium,Suburban,Medium,,,,,,,,,,,,,,,,,,
434.5420046154978,59.97783871691509,2.0,25.636854213356663,0.0,6.0,59.71869795096646,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
459.3186626639397,98.09946664326318,0.0,42.25149123591287,9.0,9.0,43.83246075264175,Desktop,Medium,Suburban,Medium,,,,,,,,,,,,,,,,,,
248.8784323568815,86.20072098571973,4.0,45.96053193351579,7.0,4.0,61.54137105992983,Desktop,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
201.03951797414192,63.29017156511873,5.0,95.60979589959096,8.0,3.0,29.3106377416412,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
287.4213079900352,89.2152454260267,2.0,42.613388843292725,6.0,6.0,47.293338999009634,Mobile,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
305.57249122886947,71.01783265791104,3.0,56.86949882157216,7.0,5.0,76.5991732226411,Mobile,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
409.4191518470949,82.79160512683329,7.0,73.70435388514238,3.0,6.0,21.14152855237565,Mobile,Hard,Suburban,Medium,,,,,,,,,,,,,,,,,,
130.75353702851805,77.27099225941713,5.0,32.974669792630195,3.0,2.0,20.56863406591593,Desktop,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
452.95503194606135,57.3046501751369,3.0,58.91539097134996,1.0,3.0,64.19957555000232,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
284.19921014210104,60.34675251523807,1.0,79.08312315807261,7.0,1.0,48.3078769790292,Desktop,Easy,Suburban,Low,,,,,,,,,,,,,,,,,,
257.311893005258,85.44941226371742,3.0,89.34841704216528,1.0,5.0,35.977499375103,Mobile,Medium,Urban,Medium,,,,,,,,,,,,,,,,,,
198.78956247398327,64.97837001840189,4.0,70.10074197299414,8.0,7.0,28.05489546741751,Desktop,Medium,Urban,Low,,,,,,,,,,,,,,,,,,
134.51433281342307,63.94527305137005,1.0,73.52428122535584,3.0,3.0,44.460170957136526,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
382.3170583961914,55.673161309759706,3.0,30.10267780676552,0.0,3.0,47.00368635420571,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
307.3317967188404,76.35398598390192,3.0,95.66211977970778,3.0,8.0,47.077909291570805,Tablet,Easy,Suburban,Medium,,,,,,,,,,,,,,,,,,
171.0039100258946,100.0,4.0,30.60592619875859,2.0,3.0,27.90828873711679,Mobile,Easy,Rural,Low,,,,,,,,,,,,,,,,,,
170.4921227936384,53.9870062861859,1.0,81.97383497454386,5.0,1.0,39.94576616057008,Tablet,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
266.4215300709872,70.36329185009137,2.0,41.18530574226551,6.0,5.0,36.47875580482185,Mobile,Medium,Suburban,Low,,,,,,,,,,,,,,,,,,
466.90215252893927,91.18330833123144,3.0,94.68745149610012,7.0,12.0,54.69665837094763,Mobile,Easy,Urban,High,,,,,,,,,,,,,,,,,,
274.0408648636395,68.80537913131427,2.0,77.59676314955837,1.0,4.0,28.79325859358897,Desktop,Easy,Urban,Low,,,,,,,,,,,,,,,,,,
149.6857046881894,76.78557694374601,1.0,80.30509703826951,5.0,6.0,46.14041659770592,Desktop,Hard,Rural,Medium,,,,,,,,,,,,,,,,,,
275.42569359140555,54.0640970777968,1.0,37.52473384479067,5.0,3.0,84.51339626453857,Mobile,Hard,Urban,Low,,,,,,,,,,,,,,,,,,
